date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id
21961,38.3497929247,28.3347541122,11.2609542522,2.0601526547,45.7672503153,1049.6531783525,808.8469505223,0.0105634523,2,2,1
21962,50.7559271033,11.6206434441,8.3110000930,5.6562915345,49.9930762185,1006.9911957909,349.7174583757,15.3023328707,1,1,1
21963,23.3772645390,10.0454571290,-2.9770950360,3.2130081335,79.6797198331,989.0544232735,435.2387006217,3.4336367552,2,3,1
21964,11.0115623646,29.1862330244,1.2559555735,4.3718704720,36.3182875678,1047.0928898497,255.5875958043,17.9654725034,2,1,1
21965,52.3496889834,32.0572743341,3.9983909042,7.0595236425,53.0997735270,1006.2086085738,1147.8952039571,19.0232526297,1,2,1
21966,8.0444799517,14.3798786042,7.3957580351,5.2497199943,60.4452073551,1026.0455260732,181.8207984879,7.4568303849,3,1,1
21967,45.2648239721,11.5899933595,8.5855198317,5.0409834273,33.0052006115,997.0930598086,746.2251038893,18.3517012527,1,1,1
21968,35.1901162739,28.2079500112,15.2535984254,8.7677097244,88.7019060870,989.6973237128,105.5935900830,14.3324805424,1,3,1
21969,54.7659649859,6.0413531543,4.2795539208,1.6601361035,55.1133036270,995.4386673577,827.4456750632,9.5024162617,2,2,1
21970,14.8399343729,24.1066780825,5.4255823866,4.0824232736,63.8312021391,1018.0657579854,166.0088043460,2.8403520509,2,1,1
21971,35.5302789375,27.3800549467,12.1185627326,0.8196035440,87.5226344259,985.5522947855,572.1226436841,4.9844461202,2,3,1
21972,28.3382243843,25.6798329465,9.9131688661,5.7984964882,86.5374479314,1046.1266142731,57.1257847064,1.4864274053,1,1,1
21973,14.8673251325,19.2462183107,13.4008537117,7.6563088986,45.5079526015,1031.4274686544,1001.0974966267,15.2015166760,1,2,1
21974,17.2540141556,7.4850388257,6.2715210763,8.2477744952,96.3782384762,982.5954302525,1155.2400325462,18.8734993693,1,2,1
21975,24.0614865872,26.6659146692,-2.7919079827,1.6308474943,83.7432859514,1046.1870012301,1129.9305559452,11.9618533039,2,2,1
21976,45.1306439977,9.6362730839,6.9844981493,7.1426834251,67.4845626307,1001.6392419755,813.3630031775,1.8011942874,1,2,2
21977,38.2330578072,0.4060887046,-2.6528950880,5.4920509678,93.0029575900,1024.0023292108,1102.8152364173,4.5863738934,1,2,2
21978,29.4173282774,11.9671496738,8.5830849479,4.1115729902,44.4795553339,1039.5924705848,203.2862567302,12.0698451247,2,1,2
21979,13.1729391451,30.6755675300,2.8256375752,2.0533344961,77.9878016064,1047.8477928851,1022.3528217645,12.3455758098,2,2,2
21980,42.1801893538,10.0615917621,7.7805302347,2.5588998766,81.1073048573,1031.8179442576,573.6609720086,5.9693889872,2,1,2
21981,6.9185056326,16.8442416734,-6.8087929675,0.9836413795,45.6064684322,1012.9688911774,1108.2850330229,3.4061537700,3,2,2
21982,23.1373849870,28.4191162985,1.5737169276,1.9391761190,31.5935165867,984.0449587044,441.9711456226,6.0249325559,2,1,2
21983,9.8679118199,8.9634848950,-3.1534054395,8.9263537881,48.2208919549,1002.3239765479,616.1275013855,9.5231537180,3,1,2
21984,41.5539953728,15.7907603176,3.1910485543,1.4077373096,58.4520031768,1039.3980782178,642.7548498723,18.9982772306,2,1,2
21985,40.5295566316,34.4888895702,11.3363654592,7.0315185313,32.9886186098,1041.8901927543,35.5552335342,13.8566744956,1,1,2
21986,14.7442090782,30.3670256782,10.9886163333,7.5977477439,32.5571062027,1030.7793035746,743.4271276188,4.0141314829,1,1,2
21987,22.4560351417,11.8843670043,-4.1777567298,1.8888552764,55.1154427433,1014.2374710405,923.7843387939,11.1798679686,2,2,2
21988,30.3226616175,31.7221683474,0.6212831852,3.6484870176,87.0908785594,1049.3571006859,196.0711576968,1.3915027347,2,1,2
21989,50.5073162831,13.2075063006,12.1078446641,7.7334316073,63.0220339932,1039.8005824693,462.6482211331,10.9756123511,1,1,2
21990,22.6718300636,22.9368922552,3.1176697407,2.7020738902,99.3071724289,1038.2054331631,1167.3403136666,14.3417065335,2,2,2
21991,16.0400941270,20.6611656864,-0.6794215462,5.0374646743,57.3656498403,1035.9205165896,472.7847669846,8.7376585822,1,1,2
21992,38.3714069363,3.0508180252,-1.3969451690,4.2413897851,91.5515002275,985.0692571614,333.8191088264,9.9082961293,2,3,2
21993,27.6574154178,25.7620637735,7.0412128529,3.8508395950,38.0425150271,1037.9747055954,455.0209836627,1.7251182864,2,1,2
21994,53.9148948724,30.4832949633,15.1289560642,1.3549125389,44.4921172158,997.7136261674,182.1552891222,0.2533056500,2,1,2
21995,28.3184510217,11.2596425372,10.2961413452,3.6906790240,61.1276265574,1014.7550172783,656.2943609773,7.8918793861,2,1,2
21996,31.0545386074,16.2099998936,-1.1918051367,9.1202110591,37.0454864857,983.6414149595,144.1274012320,13.1770125304,1,1,2
21997,1.3451776377,18.9815819694,3.9403054930,3.6215303276,92.6586914773,996.1890666887,970.7502820532,18.0691853824,3,2,2
21998,31.6213363881,33.6135635662,-0.0187058247,9.0144815412,69.7542265234,996.4889813814,1071.4841642834,14.4137489905,1,2,2
21999,28.4830811270,32.4949026608,-3.1563022797,8.7452006728,55.6159933329,1040.8915996167,702.0563360734,14.2916500024,1,1,2
22000,11.7419656402,26.0227492768,16.4476477895,1.1908039863,62.1387639252,1043.6638914612,341.9767025294,8.3741199112,2,1,2
22001,4.6997265466,-1.1842345052,-4.9295530186,6.4887261492,48.7615988030,999.7170323282,140.4414814299,0.0016708175,3,1,2
22002,10.4362106780,15.1094725070,9.1839717366,8.8253631369,82.4269115268,1033.9449898625,872.6257140600,11.1832224525,1,2,2
22003,16.5948698854,9.1570695654,-1.9532471696,8.7166079187,83.4910909328,1047.9411843392,439.2663018908,0.8054397302,1,1,2
22004,31.6663288885,4.4335801954,1.6917498497,5.0097899110,86.3640332836,1027.9225416408,1192.1496047116,7.7178001602,1,2,2
22005,2.8838333319,28.6654204946,10.6444439680,0.9393964888,67.3951613955,998.8183171343,272.9878011603,7.5837029548,3,1,2
22006,14.7617536600,29.7205719641,4.6447830926,8.8284233523,75.3177602553,1047.3290617394,833.5147657976,8.1304989484,1,2,2
22007,30.7959351360,31.3509127265,-0.0106708878,8.8214878233,64.3508791748,1036.4423361449,595.6014443234,13.1669135626,1,1,2
22008,37.5685971983,34.5132096230,4.4168971792,4.8283909225,33.9135571448,1032.5444087520,516.3692426746,13.1644575856,2,1,2
22009,15.2343695477,22.8855031601,6.1337470405,5.4912103338,71.7892163836,1026.8538737919,91.5914497072,1.2180509128,1,1,2
22010,44.9324089297,25.3037616382,17.0071059704,6.8314196483,93.4578759318,1000.7685184857,238.2452624402,5.9303206437,1,1,2
22011,0.9895087929,-1.1989167703,-4.4566404285,9.0019483089,62.0948108142,980.5298525932,32.3123666772,3.0362472432,3,1,2
22012,12.1963304574,17.1949114333,-5.3445173215,1.0896538642,85.0772798831,990.1896763014,507.1799338628,7.4850161747,2,1,2
22013,10.1057956232,34.6560405502,10.3286194083,7.2977625946,31.8569157569,988.5398964808,258.4249891337,14.9792900968,1,1,2
22014,9.5131887690,19.0425860887,2.3611306807,1.1740679761,83.8757057819,1042.3708960613,769.9454322184,8.6619637297,3,1,2
22015,29.8884892718,3.4322031334,-0.2103739326,3.2969007333,45.0859951935,1035.7344975647,982.8824153026,12.4139922148,2,2,2
22016,48.6749152359,6.9233608842,1.1452124423,5.1913231780,47.2501111825,998.0708067766,1025.8584034797,17.6469927297,1,2,2
22017,13.2901026534,5.5728477834,0.8462420774,1.0846684678,81.8298535852,1040.3443564043,127.9827210427,14.6594382134,2,1,2
22018,25.9695543404,-0.1819753174,-6.8310656460,8.5061418552,49.1437839718,1007.1929102809,604.6431570793,12.6279194005,1,1,2
22019,13.2231186950,34.6008364177,5.8037962265,3.9986855309,64.6921397194,987.4229986738,894.8475609624,5.4296824694,2,2,2
22020,43.6916241691,5.6954697024,5.1225746470,6.8992214110,85.0139510264,1030.0409804506,780.5398455769,0.1708589273,1,1,2
22021,44.2969027427,8.9464377955,4.7329040441,6.5865908956,54.8678150763,1002.2935492722,38.4483744303,3.9276234533,1,1,2
22022,27.7052843001,27.7210948425,4.6028359054,0.9594822170,36.7592982562,1034.5753166246,1052.8054401115,19.8060748638,2,2,2
22023,20.7295577571,25.4927085085,6.3528401206,7.8695786314,37.7174169323,1011.5962760753,1159.5766985977,13.4164507980,1,2,2
22024,37.4974247718,28.4067226973,15.5812048806,5.0405826845,94.0697358447,1049.3615256482,864.4103558615,7.0759135863,1,2,2
22025,26.7216806376,26.1344143063,3.6449334613,7.4845949042,68.3807065243,1012.4530114187,403.0737447619,8.4147581324,1,1,2
22026,55.5959681705,7.6364077697,0.7541920032,7.7588013025,56.9976882767,997.5191425493,964.1778869663,10.3648462037,1,2,2
22027,2.8667430572,34.1563113298,1.8243785668,2.6081228906,42.8656634904,981.1963520530,121.7460283796,2.1894122077,3,1,2
22028,47.6735440080,24.2346103073,-2.1483628355,4.0873665158,71.7417570969,1013.5942435761,65.1226495380,13.0241407083,2,1,2
22029,28.3113508168,4.3400525539,-4.5624190868,7.9443810205,64.0111331929,1013.3053070227,1166.5491404573,17.6570782169,1,2,2
22030,39.9210621670,22.3437484994,-1.7988985733,0.6868368526,62.5171276107,995.7883125381,70.5125471552,0.0295080898,2,1,2
22031,27.0773157912,27.3126497357,5.0895782330,0.5308516083,48.2949807334,1014.1684709468,700.7624397138,13.3353332902,2,1,2
22032,25.1075674290,8.6415243822,-3.3588539199,5.0978133070,59.0890021352,1018.0462322629,56.5829177167,1.4633913798,1,1,2
22033,3.1692245710,1.5449262023,-1.7703220253,4.9088972534,44.1049170211,987.2127807062,993.1249147708,14.4714487069,3,2,2
22034,29.4584236458,28.3130276914,4.1025735858,0.8522786462,82.0786495753,1032.7896897183,517.9717506903,3.5480625549,2,1,2
22035,50.6843184334,30.1075514533,-0.9307036224,3.7199819549,81.9869095851,1037.3245302927,969.0201467303,9.0608139237,2,2,2
22036,31.7093294052,28.1648713855,15.9658233439,0.4957525505,30.5641374206,1035.3014583644,271.5390648666,11.5466635293,2,1,2
22037,33.9427437419,18.8988024630,-6.5067471261,1.8463708007,42.7857967970,1030.0132041494,452.9544866729,5.2100957146,2,1,2
22038,50.9781766425,7.5032304823,2.7950635523,7.1662049420,57.3882772855,1017.1315649902,719.8932076372,7.0276771226,1,1,2
22039,23.6089807214,32.8253832416,-2.7770295046,8.7952429501,72.6942345431,1013.9421525373,196.7921505013,17.7675387309,1,1,2
22040,0.0687842536,34.0922054894,8.9600202712,0.9501412102,55.6756195005,1042.1065227804,49.3440990233,18.8911066987,5,1,2
22041,51.9264094692,27.2025377704,-4.2351567162,5.9414290061,70.7522587391,1015.0628077249,620.3688937417,16.2636089944,1,1,2
22042,7.1810071803,11.5787871725,1.9958889232,6.1833120278,97.6063952744,1027.8972682343,845.6475186393,18.9223197838,3,2,2
22043,3.3507007840,34.1086040564,-1.6953720900,2.7873030347,49.7012980032,990.3982646333,641.3258007095,14.5135120793,3,1,2
22044,25.0597206652,17.5938653111,10.5976814660,6.3197544369,40.3860101846,984.6794732691,967.8458711284,5.7111502029,1,2,2
22045,27.6766002112,32.1657600596,7.3438920772,9.4199000159,34.9566126961,1037.2371011743,556.0705382120,18.5598039994,1,1,2
22046,40.9288761241,8.5621816159,-6.5010102263,6.9923601915,64.4448081755,1003.9839173721,927.3279817960,1.5784070770,1,2,2
22047,33.7801121942,20.6642273220,4.8122321024,3.1023500356,54.9870673351,1001.6422721257,288.3467932667,7.0779945676,2,1,2
22048,52.7566739752,3.9879374666,-1.4887764647,4.3147158746,57.0246461220,1037.9932423722,290.2005223204,12.1688160424,2,1,2
22049,45.0558365697,31.7906695266,5.5226420986,4.5946003523,54.2404936991,997.9545466693,1104.1288743793,13.0566321631,2,2,2
22050,48.3352413162,28.0631915017,2.2470476661,2.7095496394,63.3278878836,1026.8903583102,516.7167669247,14.8542139601,2,1,2
22051,55.6381500364,6.2783930279,2.7130129333,4.1592390804,92.1506997513,1047.4736471629,241.5786567687,16.4317856418,2,1,2
22052,49.9231674412,33.8173743787,6.3897908556,2.9489444368,96.5817660100,1002.3269773529,1111.1686457440,6.7416904236,2,2,2
22053,29.2089220636,5.3241846352,-4.1067167164,8.5693392702,41.0813319462,1018.0914190838,19.5920088518,13.7851602511,1,1,2
22054,55.4601864302,12.2689186717,2.4420054672,5.7952627538,89.5703741720,1039.3218558422,1046.8463674740,14.6589744258,1,2,2
22055,44.6006760133,-1.5220077233,-5.8286399565,6.9521866789,93.1189052498,1034.8812991821,674.9426136827,19.7819648729,1,1,2
22056,17.3819855800,2.3096207477,-0.9821384459,5.0070660836,61.6277077207,984.3371032942,54.7454092356,14.3615855878,1,1,2
22057,0.8152380655,26.9614323280,16.7136928590,2.6163760242,38.5212916963,984.8760554790,509.5185895774,19.0758048665,5,1,2
22058,24.4799427430,4.2178463286,-6.1637820392,3.8014807279,47.4742170401,1000.0208972381,307.2702030372,19.8808700187,2,1,2
22059,27.4014633002,13.2605148210,-5.0055055106,2.3361327731,67.8496706769,1030.0370114842,179.1338506165,18.9420516017,2,1,2
22060,44.7289125129,3.9158083169,-0.4069009309,2.4222299630,48.5390577221,985.2327582090,874.7371613609,19.8191426117,2,2,2
22061,34.1513491952,15.0905447784,-6.2548310595,7.2952428652,75.8130406242,1017.4936086960,1197.8682351069,0.8896838286,1,2,2
22062,33.4298565774,13.1928093010,3.1029436538,2.8929415675,72.8052837919,986.9064264821,187.3786728088,6.9255647546,2,3,2
22063,43.5053129698,12.2281424922,2.2487695597,0.8700600338,32.3888388521,1018.9316507931,331.6858836982,17.9065811329,2,1,2
22064,5.4311900341,24.1743734005,9.4807590907,6.9475437969,63.4789902400,1026.3867501573,747.4692474674,9.0265800270,3,1,2
22065,13.2588940066,21.9144200935,-3.9393768087,6.0769089952,72.9534247498,1026.6594686247,71.4982024470,11.8841562559,1,1,2
22066,47.4560274988,7.1758895583,2.7767106842,1.2704398448,65.1578093242,981.8982796392,337.2317928389,9.0397939779,2,1,2
22067,38.2142513200,9.4884338108,4.5780741867,3.7517158414,54.2675790947,983.1410543849,827.9992806653,12.5272461854,2,2,2
22068,40.9758954190,32.1030648079,17.4542145639,5.8582961878,68.8204164349,1015.3738080990,531.7991088922,17.1389979863,1,1,3
22069,12.6121255580,25.4824419341,15.9392001118,2.0807759248,94.5102537264,1027.0979391203,278.7207443191,11.3041816416,2,1,3
22070,9.4706535818,-0.0903656214,-1.5105020425,3.9052048937,48.1525558225,988.4989567288,443.8994193709,13.5021603587,3,1,3
22071,36.8809081862,19.8881585134,18.1145175975,2.0701817910,51.3272691735,996.0703782437,144.8885882992,1.7221422599,2,1,3
22072,2.6328638969,5.2180826945,1.6003514171,5.0374550700,64.4175281402,1015.2924262417,497.6795646276,17.5338546643,3,1,3
22073,18.7687221002,34.7342725071,5.0214729542,8.1811704315,78.3972004371,1011.1598745762,36.0262081198,8.2338204154,1,1,3
22074,0.7094092702,22.4810219724,18.0572047255,4.7449333710,30.2912561453,1033.4534921882,486.1982447581,14.1730488915,3,1,3
22075,12.8693814580,35.4825383641,1.4203028636,7.3228840812,72.7597515894,982.9009085555,1038.0204586529,3.7667364229,1,2,3
22076,4.4986109123,-1.5395053577,-4.6059534439,8.6149967464,56.3694462255,1040.9544656507,303.9082738085,5.0490456788,3,1,3
22077,3.2761577960,25.4513428423,5.5451918540,9.0348450932,94.5172581872,1040.6610134703,744.3624905147,3.9630616409,4,1,3
22078,13.4993704432,21.7900652500,9.4918797036,3.4227227135,85.1091048742,1047.6909903192,671.2603049768,13.2125376008,2,1,3
22079,30.6443819093,3.6097703113,0.0108315565,8.3291385999,95.7858601668,989.8930857275,1142.6621437395,6.0126966814,1,2,3
22080,32.3854559109,10.0312294581,5.2922352922,8.0508413859,62.1669099412,1017.4000083111,63.9183575147,17.1684536321,1,1,3
22081,55.3228487687,28.3688990500,10.9354536949,5.0400822393,39.4440212191,1031.6131724022,627.7886269056,11.7796756262,1,1,3
22082,11.1225319288,26.2556191905,9.2923660424,6.0033362102,51.0735630786,1040.4350471128,1012.5056478538,15.0336234226,1,2,3
22083,18.5847421610,18.8600724158,13.3165607910,0.9230666736,59.5929010257,1015.0780511951,157.2173872376,19.0591612407,2,1,3
22084,33.0808343102,18.6525247502,9.0418824194,8.5702493771,97.3363050914,993.2028659480,25.4727312825,5.6546022018,1,1,3
22085,20.7668808652,1.9675976466,-4.3288204316,0.5724822144,94.2432658367,1040.7735999369,653.7627045932,2.1094359099,2,1,3
22086,28.9300757453,2.3956799964,-0.0110414717,2.8945691506,93.1906869751,1043.5733402911,527.3766590234,3.4538242248,2,1,3
22087,30.8708761934,3.4185920864,1.5648134568,4.0640720786,57.4084595887,1002.7799649128,614.2825363088,2.9728740556,2,1,3
22088,12.1344848972,-0.4547173595,-5.1599927453,5.1902517215,91.8507157185,993.4730382321,326.4178016417,14.4195778532,1,1,3
22089,41.7323955433,2.1442072989,-2.2895054802,3.5720931281,67.8761923133,992.8617589807,995.2526338655,11.2496182047,2,2,3
22090,47.5718901267,9.7855992523,5.0118183868,3.8062645406,93.7712329409,1033.0930389773,533.3725576194,10.2474217356,2,1,3
22091,46.8178988883,34.3847696715,-3.5793191850,2.5486894372,87.4870576150,1039.0554273749,607.7365408025,7.7511190919,2,1,3
22092,51.1913340133,18.0075599694,14.0078929431,7.6483406527,74.9111053269,1031.9706665400,543.1842439453,4.3400806657,1,1,3
22093,47.6432558193,16.1641614281,-6.2547602126,8.2179348398,94.8767132573,1022.4407448869,315.3240593148,8.3692493778,1,1,3
22094,25.5124905784,19.4499887975,-6.8815806217,7.1250207387,48.0897106997,982.7294782313,992.0803411686,8.7490139791,1,2,3
22095,11.8130735247,21.7481447909,5.6818524944,7.1070746683,90.2512935505,997.0354275593,159.9795991172,4.2574836432,1,1,3
22096,10.7832972918,20.8310105594,7.2264419804,7.3726479779,63.9643926195,982.0112040773,163.9685467840,7.7050024189,1,1,3
22097,34.3176807755,28.9933830258,2.8498496049,1.1219356289,78.4323988175,1041.0450684608,1190.7570383468,10.4905157472,2,2,3
22098,15.7522318634,22.7504671112,7.7932961405,4.7956645884,64.0149809423,995.0254215998,71.0066058430,19.5777429899,2,1,3
22099,9.2149435520,23.7378718553,7.9517244439,4.2196632223,35.0240483471,1004.2545045751,1111.9913353000,17.5437068237,3,2,3
22100,33.7123744877,34.1395466294,1.9885115278,9.2450432865,67.1532909218,980.6487000004,669.2520914915,16.8434402400,1,1,3
22101,27.5450176508,29.6246118504,-3.2044250254,8.2250788014,78.9155524304,1040.3026909181,936.5898078675,6.1287280725,1,2,3
22102,40.7253898093,6.6846881372,1.8632596239,4.3005350694,43.5750034892,1022.0899942984,234.4542715040,19.0283796131,2,1,3
22103,10.7808830096,29.3082260385,-5.7105053692,8.4407198132,78.2554373722,983.2887631061,756.1148464612,4.7747743539,1,3,3
22104,5.6823199898,-0.0667319484,-4.0185570231,7.7033925115,86.6491510259,1024.4688470414,773.0158983459,12.7784663457,3,1,3
22105,3.2826206959,23.0508887721,17.0639009487,8.9704204217,90.8286213876,1029.4646666912,94.6628649865,15.4821518556,3,1,3
22106,2.4755978279,4.9802962578,1.1223246010,4.2074489627,67.7257332393,1017.7397465107,1146.5272362896,18.4327115166,3,2,3
22107,36.1779120082,16.6989400740,14.4083324155,9.3562641846,92.3118449441,1034.9633157973,955.2140626081,0.2522562291,1,2,3
22108,30.6636692029,13.8953641520,1.9490538572,6.8976083607,75.0122265643,1007.3678001252,758.8906362828,6.2211755942,1,1,3
22109,18.1046552801,26.8205005602,18.1384793357,5.7359298642,82.1855078919,1028.4240090133,1076.7744584229,5.1654618770,1,2,3
22110,42.4417598676,35.0300089322,14.4433573341,7.0412960414,87.8840135642,1000.6563848264,1170.0825064787,5.8238026832,1,2,3
22111,31.6347054642,32.0793463792,16.7700139889,6.9828321949,49.4761262774,1040.6248088732,28.2099656492,8.7501258272,1,1,3
22112,34.8505912203,16.7922174819,12.9211874086,1.8961690651,85.3129353797,1016.5889187733,314.5914460582,11.6774049048,2,1,3
22113,39.8060206621,12.7889776919,4.3457081711,5.0817192432,81.3034030083,990.1738955320,910.2237126684,14.3464237550,1,2,3
22114,52.9118590565,14.8493282726,10.1374877261,2.6567518903,98.1582399946,1003.4056295695,637.9435839206,1.1584637701,2,1,3
22115,17.2216930345,1.0873115073,-1.3293288945,3.8338507121,56.1298428785,1015.9957752635,556.4732794243,1.1122468439,2,1,3
22116,34.7681077183,9.5697194744,-5.4839502840,1.6408002881,95.0788246190,1023.8106768187,513.4057980221,17.2375025059,2,1,3
22117,8.8128461608,0.9088412924,-0.4869420157,1.0399230126,88.6372041022,982.4646757688,823.1061830044,0.9856245986,4,2,3
22118,29.2264680278,27.4596333144,5.8855624579,1.8002540968,38.7311968333,1008.3361099645,412.4492619997,9.7222240442,2,1,3
22119,24.9223103006,14.0881061658,6.5717993025,4.6689783691,68.0485319895,1017.3276979160,1109.7315628908,6.8421724981,2,2,3
22120,20.0479711558,24.8637587717,12.5483315246,1.3228028441,97.1274978418,1017.8851877171,1185.4058545764,5.9219116134,2,2,3
22121,28.2602689478,19.2338217224,7.6562147956,9.2386940084,40.9637542750,1007.6270557059,843.1631454666,11.3625448232,1,2,3
22122,29.0800964306,-0.7452303823,-5.7311022155,5.7125405112,76.6441652645,1032.2872890778,759.4816304477,11.6751341671,1,1,3
22123,41.5352422500,22.7595342401,7.7125634916,9.3182778272,90.7515289416,980.5694626553,1086.5500270409,11.2378911663,1,2,3
22124,37.1849703538,-0.3946276940,-2.2216528249,3.6230074990,70.7069777684,1046.7738194778,110.7471119765,7.8311608436,2,1,3
22125,39.3812275468,8.7726072196,2.2036661292,0.7056763483,91.3906839289,1021.3954856743,651.0277308576,9.1028758037,2,1,3
22126,10.3362602282,27.1848362505,-2.9447763537,2.2256799127,55.0852509595,1046.1683760125,722.4418244260,2.7233140995,2,1,3
22127,17.9590112077,12.4022983890,9.9271137877,8.8631373094,77.1688542252,1019.7964063271,1153.2315719535,5.4966390098,1,2,3
22128,34.6581521185,28.5251712258,-5.8610465770,4.0126619146,83.1390104267,1026.4824366285,1056.5405179063,3.1038719841,2,2,3
22129,42.8484864038,16.6702617114,8.7685392497,9.3722775037,98.6125836075,1034.7846604204,876.1585352237,17.1353910385,1,2,3
22130,30.1688260836,16.5569590495,-1.2790634613,6.9645059709,86.8355756738,1044.2301162781,103.3527716688,7.0681491870,1,1,3
22131,52.6942699253,33.1596581708,8.4647256206,3.5226506984,89.6791534988,1024.6380347537,260.8001781258,0.1525579508,2,1,3
22132,6.3703344696,17.3386715676,14.4469501906,7.2789474265,74.9472865161,989.7115638168,189.0704367598,13.8786379490,3,3,3
22133,22.6264308007,2.4048582250,-1.4456502781,3.8107790710,31.7430567528,984.7793990533,432.7387270687,1.3194076501,2,1,3
22134,28.6795962791,-1.1811881987,-3.5176546362,5.0684336738,46.8698166974,998.3834567084,220.9653754641,5.0041736855,1,1,3
22135,5.3001351502,3.9663368218,-0.5929022304,2.2937571051,33.7970789709,987.2627882981,647.7325543992,4.8622215859,3,1,3
22136,2.6393739141,19.5378825370,13.0282458212,1.7597778884,76.4311047695,1020.5451315800,1060.4946497340,19.7947169174,3,2,3
22137,34.7864776853,22.4023984859,2.8344691232,1.7283479275,80.1731697096,999.5116907541,244.6177486190,3.3760880828,2,1,3
22138,12.0052022425,29.8385976318,-0.4392033922,7.4604791364,43.3883605399,1021.8994433148,1004.1767545114,13.1626171356,1,2,3
22139,54.1006628598,29.2218336745,15.1699068685,0.6668994685,39.2904269835,989.1989916378,374.8408447334,16.9803207564,2,1,3
22140,14.6029161735,23.5982646019,-5.9807758393,5.2674567537,65.7227962916,1013.5506308598,465.9850942806,5.7987381707,1,1,3
22141,6.9426852628,27.4267560726,13.3957900965,5.1448301658,76.6227024175,1030.0544263611,1131.6979168537,15.8774504584,3,2,3
22142,10.4510799001,22.4799950591,7.6919322637,0.8692516257,51.8578532320,1015.5789212776,826.4299605440,0.7923204156,2,2,3
22143,6.9185576091,20.5838715691,-0.6206581772,8.6622692166,30.5571303659,1049.2650159517,321.1794350105,7.1855507789,3,1,3
22144,3.0087970929,10.4037626099,0.5821562117,4.9022981489,71.4504957738,1036.0648568519,206.8232400623,17.9034370102,3,1,3
22145,51.9577645703,21.1578865166,-0.3382335911,1.8732781869,56.0500612358,1011.3545143921,231.1295989026,4.2259240090,2,1,3
22146,1.6408591287,24.7895843596,-2.4910357771,8.5640517212,78.0853821865,1000.3179910946,175.2674687148,13.2895286364,3,1,3
22147,25.6069149939,21.4471722956,10.4513652524,2.9875964820,75.4432380383,999.9783229239,919.1607851771,2.3971964493,2,2,3
22148,52.0732230412,33.0751885286,11.1051069451,6.3922135747,87.2635365446,1048.3273126985,14.9925374502,3.1619299717,1,1,3
22149,7.6672624568,0.5663103632,-2.8861011722,1.5382433394,63.4115134582,1038.0391780858,569.7389880166,5.2672875290,3,1,3
22150,5.0951205558,5.8759574626,-4.7854714590,5.4443336253,32.5859573106,1023.4799138721,587.8937007449,1.7646807371,3,1,3
22151,16.3821284708,4.8103624583,-7.0185599905,3.2012541710,40.8098730620,1044.3150547022,15.7797202181,10.7058617604,2,1,3
22152,10.1267332274,24.0359010026,8.6150801103,9.0844781056,58.7881112275,1046.6179678757,1098.4649201265,5.3858453892,1,2,3
22153,30.2074746234,32.5184977378,16.6187675416,7.5115586101,90.1926583135,982.7252367565,587.4932111806,17.2340243527,1,3,3
22154,21.7829100567,34.5546787423,-4.1199427011,4.3506871226,81.3639861807,1001.3042645481,200.6111329950,3.8814816712,2,1,3
22155,31.4205154656,22.4030085440,13.2475256078,1.2252418991,54.3684404908,1033.0261723409,724.2711050306,14.8473464118,2,1,3
22156,47.0083761704,35.2588321105,11.7610158302,6.0650518927,58.2290843545,1011.9846980118,617.2425239869,7.8791902403,1,1,3
22157,23.4951962134,-0.9390429678,-2.7336085679,4.1852476086,56.6699410938,1000.3499873468,778.1803871698,18.4778482798,2,1,3
22158,12.8799746368,17.1661857022,12.4636375481,3.3603860846,50.4461815316,1019.2279385129,742.3996313366,6.6601920677,2,1,3
22159,19.4845801709,13.2534885049,-0.7757386013,3.9225785512,64.5160963702,1033.9620867646,687.8174757429,0.6508886839,2,1,3
22160,54.5290199703,33.7553676119,9.4135799815,3.5591417195,57.1102830405,1049.8257778451,848.1485610751,16.3575165278,2,2,4
22161,45.1895599944,8.8320640339,7.5617666622,9.4380318004,71.8996062245,1042.2077437623,1104.2511868677,2.3239465366,1,2,4
22162,51.1815611220,28.7545315983,-2.5009638186,2.2999988676,54.3654666383,1011.8074986730,261.7678150705,12.4867692534,2,1,4
22163,41.4724761164,11.1600462304,8.3470916432,1.5444808971,58.3106441786,1041.9943627977,214.3492798638,7.6556117162,2,1,4
22164,7.6885443344,30.8866681504,12.1068807307,5.1463247419,99.6411746848,1048.0210947573,397.7331514134,12.1639073150,3,1,4
22165,40.4764707277,6.3977099216,1.7019182276,8.9540277785,97.2808034934,992.0472332523,727.2919575228,1.4280051995,1,1,4
22166,32.6401589545,0.8937321046,-0.2608375778,2.0383395001,87.1475176642,999.8385829130,1107.2829827755,10.4623052384,2,2,4
22167,55.3194330561,4.1366020635,1.6100180232,4.8878932019,60.1035615283,1001.2576715259,147.4878667474,8.1220314392,2,1,4
22168,53.3472989702,20.3146092757,-6.7563363440,0.8805049211,92.4119293235,1027.0282483829,421.6522677319,7.1807140937,2,1,4
22169,24.6390226686,25.8753651194,1.5680230124,3.4391806669,51.3271847504,989.3345476224,509.8904800850,17.2852856948,2,1,4
22170,21.7370718251,22.3136207497,16.0506726830,5.1708652768,34.7586921107,987.9658254208,1039.5579765474,13.8494079019,1,2,4
